,0,1
3061,AB1N014Vindy,mean
3062,AB1N015Vindy,mean
3063,AB1N016Vindy,mean
3064,AB1N017Vindy,mean
3065,AB1N018Vindy,mean
3066,AB1N019Vindy,mean
3067,AB1N020Vindy,mean
3068,AB1N021Vindy,mean
3069,AB1N022Vindy,mean
3070,AB1N023Vindy,mean
3071,AB1N024Vindy,mean
3072,AB1N025Vindy,mean
3073,AB1N026Vindy,mean
3074,AB1N027Vindy,mean
3075,AB1N028Vindy,mean
3076,AB1N029Vindy,mean
3077,AB1N030Vindy,mean
3078,AB1N031Vindy,mean
3079,AB1N032Vindy,mean
3080,AB1N033Vindy,mean
3081,AB1N034Vindy,mean
3082,AB1N035Vindy,mean
3083,AB1N036Vindy,mean
3084,AB1N037Vindy,mean
3085,AB1N038Vindy,mean
3086,AB1N039Vindy,mean
3087,AB1N040Vindy,mean
3088,AB1N041Vindy,mean
3089,AB1N042Vindy,mean
3090,AB1N043Vindy,mean
3091,AB1N044Vindy,mean
3092,AB1N045Vindy,mean
3093,AB1N046Vindy,mean
3094,AB1N047Vindy,mean
3095,AB1N048Vindy,mean
3096,AB1N049Vindy,mean
3097,AB1N050Vindy,mean
3098,AB1N001Cn,mean
3099,AB1N002Cn,mean
3100,AB1N003Cn,mean
3101,AB1N004Cn,mean
3102,AB1N005Cn,mean
3103,AB1N006Cn,mean
3104,AB1N007Cn,mean
3105,AB1N008Cn,mean
3106,AB1N009Cn,mean
3107,AB1N010Cn,mean
3108,AB1N011Cn,mean
3109,AB1N012Cn,mean
3110,AB1N013Cn,mean
3111,AB1N014Cn,mean
3112,AB1N015Cn,mean
3113,AB1N016Cn,mean
3114,AB1N017Cn,mean
3115,AB1N018Cn,mean
3116,AB1N019Cn,mean
3117,AB1N020Cn,mean
3118,AB1N021Cn,mean
3119,AB1N022Cn,mean
3120,AB1N023Cn,mean
3121,AB1N024Cn,mean
3122,AB1N025Cn,mean
3123,AB1N026Cn,mean
3124,AB1N027Cn,mean
3125,AB1N028Cn,mean
3126,AB1N029Cn,mean
3127,AB1N030Cn,mean
3128,AB1N031Cn,mean
3129,AB1N032Cn,mean
3130,AB1N033Cn,mean
3131,AB1N034Cn,mean
3132,AB1N035Cn,mean
3133,AB1N036Cn,mean
3134,AB1N037Cn,mean
3135,AB1N038Cn,mean
3136,AB1N039Cn,mean
3137,AB1N040Cn,mean
3138,AB1N041Cn,mean
3139,AB1N042Cn,mean
3140,AB1N043Cn,mean
3141,AB1N044Cn,mean
3142,AB1N045Cn,mean
3143,AB1N046Cn,mean
3144,AB1N047Cn,mean
3145,AB1N048Cn,mean
3146,AB1N049Cn,mean
3147,AB1N050Cn,mean
3148,AB1N001Ct,mean
3149,AB1N002Ct,mean
3150,AB1N003Ct,mean
3151,AB1N004Ct,mean
3152,AB1N005Ct,mean
3153,AB1N006Ct,mean
3154,AB1N007Ct,mean
3155,AB1N008Ct,mean
3156,AB1N009Ct,mean
3157,AB1N010Ct,mean
3158,AB1N011Ct,mean
3159,AB1N012Ct,mean
3160,AB1N013Ct,mean
3161,AB1N014Ct,mean
3162,AB1N015Ct,mean
3163,AB1N016Ct,mean
3164,AB1N017Ct,mean
3165,AB1N018Ct,mean
3166,AB1N019Ct,mean
3167,AB1N020Ct,mean
3168,AB1N021Ct,mean
3169,AB1N022Ct,mean
3170,AB1N023Ct,mean
3171,AB1N024Ct,mean
3172,AB1N025Ct,mean
3173,AB1N026Ct,mean
3174,AB1N027Ct,mean
3175,AB1N028Ct,mean
3176,AB1N029Ct,mean
3177,AB1N030Ct,mean
3178,AB1N031Ct,mean
3179,AB1N032Ct,mean
3180,AB1N033Ct,mean
3181,AB1N034Ct,mean
3182,AB1N035Ct,mean
3183,AB1N036Ct,mean
3184,AB1N037Ct,mean
3185,AB1N038Ct,mean
3186,AB1N039Ct,mean
3187,AB1N040Ct,mean
3188,AB1N041Ct,mean
3189,AB1N042Ct,mean
3190,AB1N043Ct,mean
3191,AB1N044Ct,mean
3192,AB1N045Ct,mean
3193,AB1N046Ct,mean
3194,AB1N047Ct,mean
3195,AB1N048Ct,mean
3196,AB1N049Ct,mean
3197,AB1N050Ct,mean
3198,AB1N001Fn,mean
3199,AB1N002Fn,mean
3200,AB1N003Fn,mean
3201,AB1N004Fn,mean
3202,AB1N005Fn,mean
3203,AB1N006Fn,mean
3204,AB1N007Fn,mean
3205,AB1N008Fn,mean
3206,AB1N009Fn,mean
3207,AB1N010Fn,mean
3208,AB1N011Fn,mean
3209,AB1N012Fn,mean
3210,AB1N013Fn,mean
3211,AB1N014Fn,mean
3212,AB1N015Fn,mean
3213,AB1N016Fn,mean
3214,AB1N017Fn,mean
3215,AB1N018Fn,mean
3216,AB1N019Fn,mean
3217,AB1N020Fn,mean
3218,AB1N021Fn,mean
3219,AB1N022Fn,mean
3220,AB1N023Fn,mean
3221,AB1N024Fn,mean
3222,AB1N025Fn,mean
3223,AB1N026Fn,mean
3224,AB1N027Fn,mean
3225,AB1N028Fn,mean
3226,AB1N029Fn,mean
3227,AB1N030Fn,mean
3228,AB1N031Fn,mean
3229,AB1N032Fn,mean
3230,AB1N033Fn,mean
3231,AB1N034Fn,mean
3232,AB1N035Fn,mean
3233,AB1N036Fn,mean
3234,AB1N037Fn,mean
3235,AB1N038Fn,mean
3236,AB1N039Fn,mean
3237,AB1N040Fn,mean
3238,AB1N041Fn,mean
3239,AB1N042Fn,mean
3240,AB1N043Fn,mean
3241,AB1N044Fn,mean
3242,AB1N045Fn,mean
3243,AB1N046Fn,mean
3244,AB1N047Fn,mean
3245,AB1N048Fn,mean
3246,AB1N049Fn,mean
3247,AB1N050Fn,mean
3248,AB1N001Ft,mean
3249,AB1N002Ft,mean
3250,AB1N003Ft,mean
3251,AB1N004Ft,mean
3252,AB1N005Ft,mean
3253,AB1N006Ft,mean
3254,AB1N007Ft,mean
3255,AB1N008Ft,mean
3256,AB1N009Ft,mean
3257,AB1N010Ft,mean
3258,AB1N011Ft,mean
3259,AB1N012Ft,mean
3260,AB1N013Ft,mean
3261,AB1N014Ft,mean
3262,AB1N015Ft,mean
3263,AB1N016Ft,mean
3264,AB1N017Ft,mean
3265,AB1N018Ft,mean
3266,AB1N019Ft,mean
3267,AB1N020Ft,mean
3268,AB1N021Ft,mean
3269,AB1N022Ft,mean
3270,AB1N023Ft,mean
3271,AB1N024Ft,mean
3272,AB1N025Ft,mean
3273,AB1N026Ft,mean
3274,AB1N027Ft,mean
3275,AB1N028Ft,mean
3276,AB1N029Ft,mean
3277,AB1N030Ft,mean
3278,AB1N031Ft,mean
3279,AB1N032Ft,mean
3280,AB1N033Ft,mean
3281,AB1N034Ft,mean
3282,AB1N035Ft,mean
3283,AB1N036Ft,mean
3284,AB1N037Ft,mean
3285,AB1N038Ft,mean
3286,AB1N039Ft,mean
3287,AB1N040Ft,mean
3288,AB1N041Ft,mean
3289,AB1N042Ft,mean
3290,AB1N043Ft,mean
3291,AB1N044Ft,mean
3292,AB1N045Ft,mean
3293,AB1N046Ft,mean
3294,AB1N047Ft,mean
3295,AB1N048Ft,mean
3296,AB1N049Ft,mean
3297,AB1N050Ft,mean
3298,AB1N001Fx,mean
3299,AB1N002Fx,mean
3300,AB1N003Fx,mean
3301,AB1N004Fx,mean
3302,AB1N005Fx,mean
3303,AB1N006Fx,mean
3304,AB1N007Fx,mean
3305,AB1N008Fx,mean
3306,AB1N009Fx,mean
3307,AB1N010Fx,mean
3308,AB1N011Fx,mean
3309,AB1N012Fx,mean
3310,AB1N013Fx,mean
3311,AB1N014Fx,mean
3312,AB1N015Fx,mean
3313,AB1N016Fx,mean
3314,AB1N017Fx,mean
3315,AB1N018Fx,mean
3316,AB1N019Fx,mean
3317,AB1N020Fx,mean
3318,AB1N021Fx,mean
3319,AB1N022Fx,mean
3320,AB1N023Fx,mean
3321,AB1N024Fx,mean
3322,AB1N025Fx,mean
3323,AB1N026Fx,mean
3324,AB1N027Fx,mean
3325,AB1N028Fx,mean
3326,AB1N029Fx,mean
3327,AB1N030Fx,mean
3328,AB1N031Fx,mean
3329,AB1N032Fx,mean
3330,AB1N033Fx,mean
3331,AB1N034Fx,mean
3332,AB1N035Fx,mean
3333,AB1N036Fx,mean
3334,AB1N037Fx,mean
3335,AB1N038Fx,mean
3336,AB1N039Fx,mean
3337,AB1N040Fx,mean
3338,AB1N041Fx,mean
3339,AB1N042Fx,mean
3340,AB1N043Fx,mean
3341,AB1N044Fx,mean
3342,AB1N045Fx,mean
3343,AB1N046Fx,mean
3344,AB1N047Fx,mean
3345,AB1N048Fx,mean
3346,AB1N049Fx,mean
3347,AB1N050Fx,mean
3348,AB1N001Fy,mean
3349,AB1N002Fy,mean
3350,AB1N003Fy,mean
3351,AB1N004Fy,mean
3352,AB1N005Fy,mean
3353,AB1N006Fy,mean
3354,AB1N007Fy,mean
3355,AB1N008Fy,mean
3356,AB1N009Fy,mean
3357,AB1N010Fy,mean
3358,AB1N011Fy,mean
3359,AB1N012Fy,mean
3360,AB1N013Fy,mean
3361,AB1N014Fy,mean
3362,AB1N015Fy,mean
3363,AB1N016Fy,mean
3364,AB1N017Fy,mean
3365,AB1N018Fy,mean
3366,AB1N019Fy,mean
3367,AB1N020Fy,mean
3368,AB1N021Fy,mean
3369,AB1N022Fy,mean
3370,AB1N023Fy,mean
3371,AB1N024Fy,mean
3372,AB1N025Fy,mean
3373,AB1N026Fy,mean
3374,AB1N027Fy,mean
3375,AB1N028Fy,mean
3376,AB1N029Fy,mean
3377,AB1N030Fy,mean
3378,AB1N031Fy,mean
3379,AB1N032Fy,mean
3380,AB1N033Fy,mean
3381,AB1N034Fy,mean
3382,AB1N035Fy,mean
3383,AB1N036Fy,mean
3384,AB1N037Fy,mean
3385,AB1N038Fy,mean
3386,AB1N039Fy,mean
3387,AB1N040Fy,mean
3388,AB1N041Fy,mean
3389,AB1N042Fy,mean
3390,AB1N043Fy,mean
3391,AB1N044Fy,mean
3392,AB1N045Fy,mean
3393,AB1N046Fy,mean
3394,AB1N047Fy,mean
3395,AB1N048Fy,mean
3396,AB1N049Fy,mean
3397,AB1N050Fy,mean
3398,AB1N001TnInd,mean
3399,AB1N002TnInd,mean
3400,AB1N003TnInd,mean
3401,AB1N004TnInd,mean
3402,AB1N005TnInd,mean
3403,AB1N006TnInd,mean
3404,AB1N007TnInd,mean
3405,AB1N008TnInd,mean
3406,AB1N009TnInd,mean
3407,AB1N010TnInd,mean
3408,AB1N011TnInd,mean
3409,AB1N012TnInd,mean
3410,AB1N013TnInd,mean
3411,AB1N014TnInd,mean
3412,AB1N015TnInd,mean
3413,AB1N016TnInd,mean
3414,AB1N017TnInd,mean
3415,AB1N018TnInd,mean
3416,AB1N019TnInd,mean
3417,AB1N020TnInd,mean
3418,AB1N021TnInd,mean
3419,AB1N022TnInd,mean
3420,AB1N023TnInd,mean
3421,AB1N024TnInd,mean
3422,AB1N025TnInd,mean
3423,AB1N026TnInd,mean
3424,AB1N027TnInd,mean
3425,AB1N028TnInd,mean
3426,AB1N029TnInd,mean
3427,AB1N030TnInd,mean
3428,AB1N031TnInd,mean
3429,AB1N032TnInd,mean
3430,AB1N033TnInd,mean
3431,AB1N034TnInd,mean
3432,AB1N035TnInd,mean
3433,AB1N036TnInd,mean
3434,AB1N037TnInd,mean
3435,AB1N038TnInd,mean
3436,AB1N039TnInd,mean
3437,AB1N040TnInd,mean
3438,AB1N041TnInd,mean
3439,AB1N042TnInd,mean
3440,AB1N043TnInd,mean
3441,AB1N044TnInd,mean
3442,AB1N045TnInd,mean
3443,AB1N046TnInd,mean
3444,AB1N047TnInd,mean
3445,AB1N048TnInd,mean
3446,AB1N049TnInd,mean
3447,AB1N050TnInd,mean
3448,AB1N001AxInd,mean
3449,AB1N002AxInd,mean
3450,AB1N003AxInd,mean
3451,AB1N004AxInd,mean
3452,AB1N005AxInd,mean
3453,AB1N006AxInd,mean
3454,AB1N007AxInd,mean
3455,AB1N008AxInd,mean
3456,AB1N009AxInd,mean
3457,AB1N010AxInd,mean
3458,AB1N011AxInd,mean
3459,AB1N012AxInd,mean
3460,AB1N013AxInd,mean
3461,AB1N014AxInd,mean
3462,AB1N015AxInd,mean
3463,AB1N016AxInd,mean
3464,AB1N017AxInd,mean
3465,AB1N018AxInd,mean
3466,AB1N019AxInd,mean
3467,AB1N020AxInd,mean
3468,AB1N021AxInd,mean
3469,AB1N022AxInd,mean
3470,AB1N023AxInd,mean
3471,AB1N024AxInd,mean
3472,AB1N025AxInd,mean
3473,AB1N026AxInd,mean
3474,AB1N027AxInd,mean
3475,AB1N028AxInd,mean
3476,AB1N029AxInd,mean
3477,AB1N030AxInd,mean
3478,AB1N031AxInd,mean
3479,AB1N032AxInd,mean
3480,AB1N033AxInd,mean
3481,AB1N034AxInd,mean
3482,AB1N035AxInd,mean
3483,AB1N036AxInd,mean
3484,AB1N037AxInd,mean
3485,AB1N038AxInd,mean
3486,AB1N039AxInd,mean
3487,AB1N040AxInd,mean
3488,AB1N041AxInd,mean
3489,AB1N042AxInd,mean
3490,AB1N043AxInd,mean
3491,AB1N044AxInd,mean
3492,AB1N045AxInd,mean
3493,AB1N046AxInd,mean
3494,AB1N047AxInd,mean
3495,AB1N048AxInd,mean
3496,AB1N049AxInd,mean
3497,AB1N050AxInd,mean
3498,GenPwr,mean
3499,GenTq,mean
3500,Wave1Elev,mean
3501,FAIRTEN1,mean
3502,FAIRTEN2,mean
3503,FAIRTEN3,mean
3504,FAIRTEN4,mean
3505,FAIRTEN5,mean
3506,FAIRTEN6,mean
3507,FAIRTEN7,mean
3508,FAIRTEN8,mean
3509,FAIRTEN9,mean
3510,FAIRTEN10,mean
3511,FAIRTEN11,mean
3512,FAIRTEN12,mean
3513,FAIRTEN13,mean
3514,FAIRTEN14,mean
3515,FAIRTEN15,mean
3516,FAIRTEN16,mean
3517,FAIRTEN17,mean
3518,FAIRTEN18,mean
3519,LINE1N0FX,mean
3520,LINE1N0FY,mean
3521,LINE1N0FZ,mean
3522,LINE7N0FX,mean
3523,LINE7N0FY,mean
3524,LINE7N0FZ,mean
3525,LINE13N0FX,mean
3526,LINE13N0FY,mean
3527,LINE13N0FZ,mean
3528,CON1PX,mean
3529,CON1PY,mean
3530,CON1PZ,mean
3531,CON2PX,mean
3532,CON2PY,mean
3533,CON2PZ,mean
3534,CON3PX,mean
3535,CON3PY,mean
3536,CON3PZ,mean
3537,CON4PX,mean
3538,CON4PY,mean
3539,CON4PZ,mean
3540,CON5PX,mean
3541,CON5PY,mean
3542,CON5PZ,mean
3543,CON6PX,mean
3544,CON6PY,mean
3545,CON6PZ,mean
3546,CON7PX,mean
3547,CON7PY,mean
3548,CON7PZ,mean
3549,CON8PX,mean
3550,CON8PY,mean
3551,CON8PZ,mean
3552,CON9PX,mean
3553,CON9PY,mean
3554,CON9PZ,mean
3555,CON10PX,mean
3556,CON10PY,mean
3557,CON10PZ,mean
3558,CON11PX,mean
3559,CON11PY,mean
3560,CON11PZ,mean
3561,CON12PX,mean
3562,CON12PY,mean
3563,CON12PZ,mean
3564,CON13PX,mean
3565,CON13PY,mean
3566,CON13PZ,mean
3567,CON14PX,mean
3568,CON14PY,mean
3569,CON14PZ,mean
3570,CON15PX,mean
3571,CON15PY,mean
3572,CON15PZ,mean
3573,CON16PX,mean
3574,CON16PY,mean
3575,CON16PZ,mean
3576,CON17PX,mean
3577,CON17PY,mean
3578,CON17PZ,mean
3579,CON18PX,mean
3580,CON18PY,mean
3581,CON18PZ,mean
3582,CON19PX,mean
3583,CON19PY,mean
3584,CON19PZ,mean
3585,CON20PX,mean
3586,CON20PY,mean
3587,CON20PZ,mean
3588,CON21PX,mean
3589,CON21PY,mean
3590,CON21PZ,mean
3591,ANCHTEN1,mean
3592,ANCHTEN2,mean
3593,ANCHTEN3,mean
3594,ANCHTEN4,mean
3595,ANCHTEN5,mean
3596,ANCHTEN6,mean
3597,ANCHTEN7,mean
3598,ANCHTEN8,mean
3599,ANCHTEN9,mean
3600,ANCHTEN10,mean
3601,ANCHTEN11,mean
3602,ANCHTEN12,mean
3603,ANCHTEN13,mean
3604,ANCHTEN14,mean
3605,ANCHTEN15,mean
3606,ANCHTEN16,mean
3607,ANCHTEN17,mean
3608,ANCHTEN18,mean
3609,ANCH1HORZ,mean
3610,ANCH7HORZ,mean
3611,ANCH13HORZ,mean
3612,Wind1VelX,median
3613,Wind1VelY,median
3614,Wind1VelZ,median
3615,Azimuth,median
3616,BldPitch1,median
3617,BldPitch2,median
3618,BldPitch3,median
3619,GenSpeed,median
3620,NacYaw,median
3621,OoPDefl1,median
3622,PtfmHeave,median
3623,PtfmPitch,median
3624,PtfmRoll,median
3625,PtfmSurge,median
3626,PtfmSway,median
3627,PtfmYaw,median
3628,RotSpeed,median
3629,RotThrust,median
3630,RotTorq,median
3631,TwHt1TPxi,median
3632,TwHt1TPyi,median
3633,TwrBsFxt,median
3634,TwrBsFyt,median
3635,TwrBsFzt,median
3636,TwrBsMxt,median
3637,TwrBsMyt,median
3638,TwrBsMzt,median
3639,B1N001TDx,median
3640,B1N002TDx,median
3641,B1N003TDx,median
3642,B1N004TDx,median
3643,B1N005TDx,median
3644,B1N006TDx,median
3645,B1N007TDx,median
3646,B1N008TDx,median
3647,B1N009TDx,median
3648,B1N010TDx,median
3649,B1N011TDx,median
3650,B1N012TDx,median
3651,B1N013TDx,median
3652,B1N014TDx,median
3653,B1N015TDx,median
3654,B1N016TDx,median
3655,B1N017TDx,median
3656,B1N018TDx,median
3657,B1N019TDx,median
3658,B1N020TDx,median
3659,B1N021TDx,median
3660,B1N022TDx,median
3661,B1N023TDx,median
3662,B1N024TDx,median
3663,B1N025TDx,median
3664,B1N026TDx,median
3665,B1N027TDx,median
3666,B1N028TDx,median
3667,B1N029TDx,median
3668,B1N030TDx,median
3669,B1N031TDx,median
3670,B1N032TDx,median
3671,B1N033TDx,median
3672,B1N034TDx,median
3673,B1N035TDx,median
3674,B1N036TDx,median
3675,B1N037TDx,median
3676,B1N038TDx,median
3677,B1N039TDx,median
3678,B1N040TDx,median
3679,B1N041TDx,median
3680,B1N042TDx,median
3681,B1N043TDx,median
3682,B1N044TDx,median
3683,B1N045TDx,median
3684,B1N046TDx,median
3685,B1N047TDx,median
3686,B1N048TDx,median
3687,B1N049TDx,median
3688,B1N050TDx,median
3689,B1N001TDy,median
3690,B1N002TDy,median
3691,B1N003TDy,median
3692,B1N004TDy,median
3693,B1N005TDy,median
3694,B1N006TDy,median
3695,B1N007TDy,median
3696,B1N008TDy,median
3697,B1N009TDy,median
3698,B1N010TDy,median
3699,B1N011TDy,median
3700,B1N012TDy,median
3701,B1N013TDy,median
3702,B1N014TDy,median
3703,B1N015TDy,median
3704,B1N016TDy,median
3705,B1N017TDy,median
3706,B1N018TDy,median
3707,B1N019TDy,median
3708,B1N020TDy,median
3709,B1N021TDy,median
3710,B1N022TDy,median
3711,B1N023TDy,median
3712,B1N024TDy,median
3713,B1N025TDy,median
3714,B1N026TDy,median
3715,B1N027TDy,median
3716,B1N028TDy,median
3717,B1N029TDy,median
3718,B1N030TDy,median
3719,B1N031TDy,median
3720,B1N032TDy,median
3721,B1N033TDy,median
3722,B1N034TDy,median
3723,B1N035TDy,median
3724,B1N036TDy,median
3725,B1N037TDy,median
3726,B1N038TDy,median
3727,B1N039TDy,median
3728,B1N040TDy,median
3729,B1N041TDy,median
3730,B1N042TDy,median
3731,B1N043TDy,median
3732,B1N044TDy,median
3733,B1N045TDy,median
3734,B1N046TDy,median
3735,B1N047TDy,median
3736,B1N048TDy,median
3737,B1N049TDy,median
3738,B1N050TDy,median
3739,B1N001RDz,median
3740,B1N002RDz,median
3741,B1N003RDz,median
3742,B1N004RDz,median
3743,B1N005RDz,median
3744,B1N006RDz,median
3745,B1N007RDz,median
3746,B1N008RDz,median
3747,B1N009RDz,median
3748,B1N010RDz,median
3749,B1N011RDz,median
3750,B1N012RDz,median
3751,B1N013RDz,median
3752,B1N014RDz,median
3753,B1N015RDz,median
3754,B1N016RDz,median
3755,B1N017RDz,median
3756,B1N018RDz,median
3757,B1N019RDz,median
3758,B1N020RDz,median
3759,B1N021RDz,median
3760,B1N022RDz,median
3761,B1N023RDz,median
3762,B1N024RDz,median
3763,B1N025RDz,median
3764,B1N026RDz,median
3765,B1N027RDz,median
3766,B1N028RDz,median
3767,B1N029RDz,median
3768,B1N030RDz,median
3769,B1N031RDz,median
3770,B1N032RDz,median
3771,B1N033RDz,median
3772,B1N034RDz,median
3773,B1N035RDz,median
3774,B1N036RDz,median
3775,B1N037RDz,median
3776,B1N038RDz,median
3777,B1N039RDz,median
3778,B1N040RDz,median
3779,B1N041RDz,median
3780,B1N042RDz,median
3781,B1N043RDz,median
3782,B1N044RDz,median
3783,B1N045RDz,median
3784,B1N046RDz,median
3785,B1N047RDz,median
3786,B1N048RDz,median
3787,B1N049RDz,median
3788,B1N050RDz,median
3789,RtFldFxh,median
3790,RtFldFyh,median
3791,RtFldFzh,median
3792,RtFldMxh,median
3793,RtFldMyh,median
3794,RtFldMzh,median
3795,RtVAvgxh,median
3796,RtFldCp,median
3797,RtFldCt,median
3798,RtArea,median
3799,RtSpeed,median
3800,RtTSR,median
3801,AB1N001Vrel,median
3802,AB1N002Vrel,median
3803,AB1N003Vrel,median
3804,AB1N004Vrel,median
3805,AB1N005Vrel,median
3806,AB1N006Vrel,median
3807,AB1N007Vrel,median
3808,AB1N008Vrel,median
3809,AB1N009Vrel,median
3810,AB1N010Vrel,median
3811,AB1N011Vrel,median
3812,AB1N012Vrel,median
3813,AB1N013Vrel,median
3814,AB1N014Vrel,median
3815,AB1N015Vrel,median
3816,AB1N016Vrel,median
3817,AB1N017Vrel,median
3818,AB1N018Vrel,median
3819,AB1N019Vrel,median
3820,AB1N020Vrel,median
3821,AB1N021Vrel,median
3822,AB1N022Vrel,median
3823,AB1N023Vrel,median
3824,AB1N024Vrel,median
3825,AB1N025Vrel,median
3826,AB1N026Vrel,median
3827,AB1N027Vrel,median
3828,AB1N028Vrel,median
3829,AB1N029Vrel,median
3830,AB1N030Vrel,median
3831,AB1N031Vrel,median
3832,AB1N032Vrel,median
3833,AB1N033Vrel,median
3834,AB1N034Vrel,median
3835,AB1N035Vrel,median
3836,AB1N036Vrel,median
3837,AB1N037Vrel,median
3838,AB1N038Vrel,median
3839,AB1N039Vrel,median
3840,AB1N040Vrel,median
3841,AB1N041Vrel,median
3842,AB1N042Vrel,median
3843,AB1N043Vrel,median
3844,AB1N044Vrel,median
3845,AB1N045Vrel,median
3846,AB1N046Vrel,median
3847,AB1N047Vrel,median
3848,AB1N048Vrel,median
3849,AB1N049Vrel,median
3850,AB1N050Vrel,median
3851,AB1N001Alpha,median
3852,AB1N002Alpha,median
3853,AB1N003Alpha,median
3854,AB1N004Alpha,median
3855,AB1N005Alpha,median
3856,AB1N006Alpha,median
3857,AB1N007Alpha,median
3858,AB1N008Alpha,median
3859,AB1N009Alpha,median
3860,AB1N010Alpha,median
3861,AB1N011Alpha,median
3862,AB1N012Alpha,median
3863,AB1N013Alpha,median
3864,AB1N014Alpha,median
3865,AB1N015Alpha,median
3866,AB1N016Alpha,median
3867,AB1N017Alpha,median
3868,AB1N018Alpha,median
3869,AB1N019Alpha,median
3870,AB1N020Alpha,median
3871,AB1N021Alpha,median
3872,AB1N022Alpha,median
3873,AB1N023Alpha,median
3874,AB1N024Alpha,median
3875,AB1N025Alpha,median
3876,AB1N026Alpha,median
3877,AB1N027Alpha,median
3878,AB1N028Alpha,median
3879,AB1N029Alpha,median
3880,AB1N030Alpha,median
3881,AB1N031Alpha,median
3882,AB1N032Alpha,median
3883,AB1N033Alpha,median
3884,AB1N034Alpha,median
3885,AB1N035Alpha,median
3886,AB1N036Alpha,median
3887,AB1N037Alpha,median
3888,AB1N038Alpha,median
3889,AB1N039Alpha,median
3890,AB1N040Alpha,median
3891,AB1N041Alpha,median
3892,AB1N042Alpha,median
3893,AB1N043Alpha,median
3894,AB1N044Alpha,median
3895,AB1N045Alpha,median
3896,AB1N046Alpha,median
3897,AB1N047Alpha,median
3898,AB1N048Alpha,median
3899,AB1N049Alpha,median
3900,AB1N050Alpha,median
3901,AB1N001Vindx,median
3902,AB1N002Vindx,median
3903,AB1N003Vindx,median
3904,AB1N004Vindx,median
3905,AB1N005Vindx,median
3906,AB1N006Vindx,median
3907,AB1N007Vindx,median
3908,AB1N008Vindx,median
3909,AB1N009Vindx,median
3910,AB1N010Vindx,median
3911,AB1N011Vindx,median
3912,AB1N012Vindx,median
3913,AB1N013Vindx,median
3914,AB1N014Vindx,median
3915,AB1N015Vindx,median
3916,AB1N016Vindx,median
3917,AB1N017Vindx,median
3918,AB1N018Vindx,median
3919,AB1N019Vindx,median
3920,AB1N020Vindx,median
3921,AB1N021Vindx,median
3922,AB1N022Vindx,median
3923,AB1N023Vindx,median
3924,AB1N024Vindx,median
3925,AB1N025Vindx,median
3926,AB1N026Vindx,median
3927,AB1N027Vindx,median
3928,AB1N028Vindx,median
3929,AB1N029Vindx,median
3930,AB1N030Vindx,median
3931,AB1N031Vindx,median
3932,AB1N032Vindx,median
3933,AB1N033Vindx,median
3934,AB1N034Vindx,median
3935,AB1N035Vindx,median
3936,AB1N036Vindx,median
3937,AB1N037Vindx,median
3938,AB1N038Vindx,median
3939,AB1N039Vindx,median
3940,AB1N040Vindx,median
3941,AB1N041Vindx,median
3942,AB1N042Vindx,median
3943,AB1N043Vindx,median
3944,AB1N044Vindx,median
3945,AB1N045Vindx,median
3946,AB1N046Vindx,median
3947,AB1N047Vindx,median
3948,AB1N048Vindx,median
3949,AB1N049Vindx,median
3950,AB1N050Vindx,median
3951,AB1N001Vindy,median
3952,AB1N002Vindy,median
3953,AB1N003Vindy,median
3954,AB1N004Vindy,median
3955,AB1N005Vindy,median
3956,AB1N006Vindy,median
3957,AB1N007Vindy,median
3958,AB1N008Vindy,median
3959,AB1N009Vindy,median
3960,AB1N010Vindy,median
3961,AB1N011Vindy,median
3962,AB1N012Vindy,median
3963,AB1N013Vindy,median
3964,AB1N014Vindy,median
3965,AB1N015Vindy,median
3966,AB1N016Vindy,median
3967,AB1N017Vindy,median
3968,AB1N018Vindy,median
3969,AB1N019Vindy,median
3970,AB1N020Vindy,median
3971,AB1N021Vindy,median
3972,AB1N022Vindy,median
3973,AB1N023Vindy,median
3974,AB1N024Vindy,median
3975,AB1N025Vindy,median
3976,AB1N026Vindy,median
3977,AB1N027Vindy,median
3978,AB1N028Vindy,median
3979,AB1N029Vindy,median
3980,AB1N030Vindy,median
3981,AB1N031Vindy,median
3982,AB1N032Vindy,median
3983,AB1N033Vindy,median
3984,AB1N034Vindy,median
3985,AB1N035Vindy,median
3986,AB1N036Vindy,median
3987,AB1N037Vindy,median
3988,AB1N038Vindy,median
3989,AB1N039Vindy,median
3990,AB1N040Vindy,median
3991,AB1N041Vindy,median
3992,AB1N042Vindy,median
3993,AB1N043Vindy,median
3994,AB1N044Vindy,median
3995,AB1N045Vindy,median
3996,AB1N046Vindy,median
3997,AB1N047Vindy,median
3998,AB1N048Vindy,median
3999,AB1N049Vindy,median
4000,AB1N050Vindy,median
4001,AB1N001Cn,median
4002,AB1N002Cn,median
4003,AB1N003Cn,median
4004,AB1N004Cn,median
4005,AB1N005Cn,median
4006,AB1N006Cn,median
4007,AB1N007Cn,median
4008,AB1N008Cn,median
4009,AB1N009Cn,median
4010,AB1N010Cn,median
4011,AB1N011Cn,median
4012,AB1N012Cn,median
4013,AB1N013Cn,median
4014,AB1N014Cn,median
4015,AB1N015Cn,median
4016,AB1N016Cn,median
4017,AB1N017Cn,median
4018,AB1N018Cn,median
4019,AB1N019Cn,median
4020,AB1N020Cn,median
4021,AB1N021Cn,median
4022,AB1N022Cn,median
